Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-05 09:24:38,2018-04-05 09:24:57,19.682s,ERROR
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-05 09:24:39,2018-04-05 09:24:57,17.925s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-05 09:24:39,2018-04-05 09:24:39,0.003s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-05 09:24:39,2018-04-05 09:24:51,11.761s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-05 09:24:51,2018-04-05 09:24:52,1.320s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-05 09:24:52,2018-04-05 09:24:56,3.855s,PASSED
click,Firefox 58.0,,2018-04-05 09:24:56,2018-04-05 09:24:56,0.306s,PASSED
com.cct.util.Verify.verifyValueLenght,Firefox 58.0,,2018-04-05 09:24:56,2018-04-05 09:24:57,0.111s,ERROR
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-05 09:24:57,2018-04-05 09:24:57,0.366s,PASSED
