Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-04 16:17:06,2018-04-04 16:18:20,1m - 13.499s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 16:17:08,2018-04-04 16:17:27,19.170s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:17:08,2018-04-04 16:17:08,0.007s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:17:08,2018-04-04 16:17:21,12.723s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:17:21,2018-04-04 16:17:22,1.387s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:17:22,2018-04-04 16:17:26,3.988s,PASSED
click,Firefox 58.0,,2018-04-04 16:17:26,2018-04-04 16:17:26,0.282s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 16:17:26,2018-04-04 16:17:26,0.143s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:17:26,2018-04-04 16:17:27,0.294s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:17:27,2018-04-04 16:17:44,17.553s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:17:27,2018-04-04 16:17:27,0.002s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:17:27,2018-04-04 16:17:39,11.966s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:17:39,2018-04-04 16:17:40,1.400s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:17:40,2018-04-04 16:17:44,3.631s,PASSED
click,Firefox 58.0,,2018-04-04 16:17:44,2018-04-04 16:17:44,0.267s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:17:44,2018-04-04 16:17:44,0.073s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:17:44,2018-04-04 16:17:44,0.016s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:17:44,2018-04-04 16:18:02,17.438s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:17:44,2018-04-04 16:17:44,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:17:44,2018-04-04 16:17:56,12.106s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:17:56,2018-04-04 16:17:58,1.353s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:17:58,2018-04-04 16:18:01,3.585s,PASSED
click,Firefox 58.0,,2018-04-04 16:18:01,2018-04-04 16:18:02,0.274s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:18:02,2018-04-04 16:18:02,0.086s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:18:02,2018-04-04 16:18:02,0.012s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:18:02,2018-04-04 16:18:19,17.375s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:18:02,2018-04-04 16:18:02,0.000s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:18:02,2018-04-04 16:18:14,11.983s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:18:14,2018-04-04 16:18:15,1.441s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:18:15,2018-04-04 16:18:19,3.574s,PASSED
click,Firefox 58.0,,2018-04-04 16:18:19,2018-04-04 16:18:19,0.272s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:18:19,2018-04-04 16:18:19,0.082s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:18:19,2018-04-04 16:18:19,0.011s,PASSED
