Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-04 16:57:14,2018-04-04 16:57:34,19.881s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 16:57:15,2018-04-04 16:57:33,18.184s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:57:15,2018-04-04 16:57:15,0.002s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:57:15,2018-04-04 16:57:27,12.000s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:57:27,2018-04-04 16:57:29,1.371s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:57:29,2018-04-04 16:57:33,3.881s,PASSED
click,Firefox 58.0,,2018-04-04 16:57:33,2018-04-04 16:57:33,0.278s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 16:57:33,2018-04-04 16:57:33,0.155s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:57:33,2018-04-04 16:57:33,0.261s,PASSED
