Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-09 15:43:18,2018-04-09 15:44:36,1m - 17.875s,ERROR
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-09 15:43:20,2018-04-09 15:43:40,20.206s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-09 15:43:20,2018-04-09 15:43:20,0.006s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-09 15:43:20,2018-04-09 15:43:34,14.334s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-09 15:43:34,2018-04-09 15:43:36,1.284s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-09 15:43:36,2018-04-09 15:43:40,3.881s,PASSED
click,Firefox 58.0,,2018-04-09 15:43:40,2018-04-09 15:43:40,0.274s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-09 15:43:40,2018-04-09 15:43:40,0.005s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-09 15:43:40,2018-04-09 15:43:40,0.234s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-09 15:43:40,2018-04-09 15:43:59,18.614s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-09 15:43:40,2018-04-09 15:43:40,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-09 15:43:40,2018-04-09 15:43:53,12.818s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-09 15:43:53,2018-04-09 15:43:55,1.609s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-09 15:43:55,2018-04-09 15:43:58,3.701s,PASSED
click,Firefox 58.0,,2018-04-09 15:43:58,2018-04-09 15:43:59,0.268s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-09 15:43:59,2018-04-09 15:43:59,0.002s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-09 15:43:59,2018-04-09 15:43:59,0.096s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-09 15:43:59,2018-04-09 15:44:17,17.854s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-09 15:43:59,2018-04-09 15:43:59,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-09 15:43:59,2018-04-09 15:44:11,12.504s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-09 15:44:11,2018-04-09 15:44:13,1.378s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-09 15:44:13,2018-04-09 15:44:16,3.581s,PASSED
click,Firefox 58.0,,2018-04-09 15:44:16,2018-04-09 15:44:16,0.284s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-09 15:44:16,2018-04-09 15:44:16,0.003s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-09 15:44:16,2018-04-09 15:44:17,0.083s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-09 15:44:17,2018-04-09 15:44:36,19.179s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-09 15:44:17,2018-04-09 15:44:17,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-09 15:44:17,2018-04-09 15:44:30,13.540s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-09 15:44:30,2018-04-09 15:44:32,1.587s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-09 15:44:32,2018-04-09 15:44:35,3.665s,PASSED
click,Firefox 58.0,,2018-04-09 15:44:35,2018-04-09 15:44:36,0.251s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-09 15:44:36,2018-04-09 15:44:36,0.027s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-09 15:44:36,2018-04-09 15:44:36,0.095s,PASSED
