Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-04 16:21:15,2018-04-04 16:22:24,1m - 8.750s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 16:21:16,2018-04-04 16:21:34,18.096s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:21:16,2018-04-04 16:21:16,0.003s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:21:16,2018-04-04 16:21:28,11.950s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:21:28,2018-04-04 16:21:30,1.352s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:21:30,2018-04-04 16:21:34,3.848s,PASSED
click,Firefox 58.0,,2018-04-04 16:21:34,2018-04-04 16:21:34,0.311s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 16:21:34,2018-04-04 16:21:34,0.131s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:21:34,2018-04-04 16:21:34,0.267s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:21:34,2018-04-04 16:21:51,16.753s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:21:34,2018-04-04 16:21:34,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:21:34,2018-04-04 16:21:46,11.105s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:21:46,2018-04-04 16:21:47,1.393s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:21:47,2018-04-04 16:21:51,3.595s,PASSED
click,Firefox 58.0,,2018-04-04 16:21:51,2018-04-04 16:21:51,0.319s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:21:51,2018-04-04 16:21:51,0.070s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:21:51,2018-04-04 16:21:51,0.014s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:21:51,2018-04-04 16:22:07,16.339s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:21:51,2018-04-04 16:21:51,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:21:51,2018-04-04 16:22:02,10.993s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:22:02,2018-04-04 16:22:03,1.408s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:22:03,2018-04-04 16:22:07,3.541s,PASSED
click,Firefox 58.0,,2018-04-04 16:22:07,2018-04-04 16:22:07,0.289s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:22:07,2018-04-04 16:22:07,0.080s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:22:07,2018-04-04 16:22:07,0.012s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:22:07,2018-04-04 16:22:23,16.091s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:22:07,2018-04-04 16:22:07,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:22:07,2018-04-04 16:22:18,10.811s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:22:18,2018-04-04 16:22:19,1.278s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:22:19,2018-04-04 16:22:23,3.615s,PASSED
click,Firefox 58.0,,2018-04-04 16:22:23,2018-04-04 16:22:23,0.288s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:22:23,2018-04-04 16:22:23,0.079s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:22:23,2018-04-04 16:22:23,0.009s,PASSED
