Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-04 15:38:55,2018-04-04 15:42:11,3m - 15.498s,FAILED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 15:38:56,2018-04-04 15:39:46,49.309s,FAILED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 15:38:56,2018-04-04 15:38:56,0.003s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 15:38:56,2018-04-04 15:39:09,12.055s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 15:39:09,2018-04-04 15:39:10,1.302s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 15:39:10,2018-04-04 15:39:14,3.692s,PASSED
click,Firefox 58.0,,2018-04-04 15:39:14,2018-04-04 15:39:14,0.281s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 15:39:14,2018-04-04 15:39:45,31.591s,FAILED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 15:39:45,2018-04-04 15:39:46,0.172s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 15:39:46,2018-04-04 15:40:34,48.080s,FAILED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 15:39:46,2018-04-04 15:39:46,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 15:39:46,2018-04-04 15:39:57,11.427s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 15:39:57,2018-04-04 15:39:58,1.288s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 15:39:58,2018-04-04 15:40:02,3.574s,PASSED
click,Firefox 58.0,,2018-04-04 15:40:02,2018-04-04 15:40:02,0.297s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 15:40:02,2018-04-04 15:40:34,31.434s,FAILED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 15:40:34,2018-04-04 15:40:34,0.021s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 15:40:34,2018-04-04 15:41:22,48.159s,FAILED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 15:40:34,2018-04-04 15:40:34,0.000s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 15:40:34,2018-04-04 15:40:45,11.513s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 15:40:45,2018-04-04 15:40:47,1.318s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 15:40:47,2018-04-04 15:40:50,3.628s,PASSED
click,Firefox 58.0,,2018-04-04 15:40:50,2018-04-04 15:40:50,0.278s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 15:40:50,2018-04-04 15:41:22,31.390s,FAILED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 15:41:22,2018-04-04 15:41:22,0.011s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 15:41:22,2018-04-04 15:42:10,48.353s,FAILED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 15:41:22,2018-04-04 15:41:22,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 15:41:22,2018-04-04 15:41:33,11.477s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 15:41:33,2018-04-04 15:41:35,1.396s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 15:41:35,2018-04-04 15:41:39,3.845s,PASSED
click,Firefox 58.0,,2018-04-04 15:41:39,2018-04-04 15:41:39,0.252s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 15:41:39,2018-04-04 15:42:10,31.270s,FAILED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 15:42:10,2018-04-04 15:42:10,0.012s,PASSED
