Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-05 11:19:14,2018-04-05 11:30:26,11m - 11.678s,FAILED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-05 11:19:15,2018-04-05 11:19:35,19.219s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-05 11:19:15,2018-04-05 11:19:15,0.003s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-05 11:19:16,2018-04-05 11:19:29,12.844s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-05 11:19:29,2018-04-05 11:19:30,1.492s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-05 11:19:30,2018-04-05 11:19:34,3.899s,PASSED
click,Firefox 58.0,,2018-04-05 11:19:34,2018-04-05 11:19:34,0.337s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-05 11:19:34,2018-04-05 11:19:34,0.126s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-05 11:19:34,2018-04-05 11:19:35,0.137s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-05 11:19:35,2018-04-05 11:19:53,18.393s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-05 11:19:35,2018-04-05 11:19:35,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-05 11:19:35,2018-04-05 11:19:48,12.780s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-05 11:19:48,2018-04-05 11:19:49,1.386s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-05 11:19:49,2018-04-05 11:19:53,3.658s,PASSED
click,Firefox 58.0,,2018-04-05 11:19:53,2018-04-05 11:19:53,0.269s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-05 11:19:53,2018-04-05 11:19:53,0.078s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-05 11:19:53,2018-04-05 11:19:53,0.023s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-05 11:19:53,2018-04-05 11:20:12,19.153s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-05 11:19:53,2018-04-05 11:19:53,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-05 11:19:53,2018-04-05 11:20:06,13.431s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-05 11:20:06,2018-04-05 11:20:08,1.713s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-05 11:20:08,2018-04-05 11:20:12,3.612s,PASSED
click,Firefox 58.0,,2018-04-05 11:20:12,2018-04-05 11:20:12,0.276s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-05 11:20:12,2018-04-05 11:20:12,0.082s,PASSED
