Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-04 16:34:38,2018-04-04 16:35:46,1m - 8.376s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 16:34:39,2018-04-04 16:34:57,18.003s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:34:39,2018-04-04 16:34:39,0.003s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:34:39,2018-04-04 16:34:51,11.816s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:34:51,2018-04-04 16:34:53,1.503s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:34:53,2018-04-04 16:34:57,3.838s,PASSED
click,Firefox 58.0,,2018-04-04 16:34:57,2018-04-04 16:34:57,0.297s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 16:34:57,2018-04-04 16:34:57,0.138s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:34:57,2018-04-04 16:34:57,0.186s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:34:57,2018-04-04 16:35:14,16.449s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:34:57,2018-04-04 16:34:57,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:34:57,2018-04-04 16:35:08,11.026s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:35:08,2018-04-04 16:35:10,1.299s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:35:10,2018-04-04 16:35:13,3.617s,PASSED
click,Firefox 58.0,,2018-04-04 16:35:13,2018-04-04 16:35:14,0.298s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:35:14,2018-04-04 16:35:14,0.079s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:35:14,2018-04-04 16:35:14,0.013s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:35:14,2018-04-04 16:35:30,16.046s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:35:14,2018-04-04 16:35:14,0.002s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:35:14,2018-04-04 16:35:25,10.771s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:35:25,2018-04-04 16:35:26,1.284s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:35:26,2018-04-04 16:35:29,3.573s,PASSED
click,Firefox 58.0,,2018-04-04 16:35:29,2018-04-04 16:35:30,0.288s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:35:30,2018-04-04 16:35:30,0.097s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:35:30,2018-04-04 16:35:30,0.012s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:35:30,2018-04-04 16:35:46,16.232s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:35:30,2018-04-04 16:35:30,0.000s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:35:30,2018-04-04 16:35:41,10.998s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:35:41,2018-04-04 16:35:42,1.306s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:35:42,2018-04-04 16:35:46,3.519s,PASSED
click,Firefox 58.0,,2018-04-04 16:35:46,2018-04-04 16:35:46,0.294s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:35:46,2018-04-04 16:35:46,0.087s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:35:46,2018-04-04 16:35:46,0.012s,PASSED
