Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-04 16:55:04,2018-04-04 16:55:24,19.697s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 16:55:05,2018-04-04 16:55:23,17.995s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:55:05,2018-04-04 16:55:05,0.002s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:55:05,2018-04-04 16:55:17,11.918s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:55:17,2018-04-04 16:55:19,1.263s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:55:19,2018-04-04 16:55:22,3.880s,PASSED
click,Firefox 58.0,,2018-04-04 16:55:22,2018-04-04 16:55:23,0.298s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 16:55:23,2018-04-04 16:55:23,0.169s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:55:23,2018-04-04 16:55:23,0.239s,PASSED
