Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-11 10:27:01,2018-04-11 10:27:02,0.783s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-11 10:27:02,2018-04-11 10:27:07,5.601s,PASSED
click,Firefox 58.0,,2018-04-11 10:27:07,2018-04-11 10:27:08,0.608s,PASSED
waitForElementVisible,Firefox 58.0,,2018-04-11 10:27:08,2018-04-11 10:27:08,0.069s,PASSED
verifyElementText,Firefox 58.0,,2018-04-11 10:27:08,2018-04-11 10:27:08,0.031s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-11 10:27:08,2018-04-11 10:27:08,0.010s,PASSED
,,,,,,
Test Cases/serviceschedule/openschedule/add/arrDate_depDate,Firefox 58.0,,2018-04-11 10:27:08,2018-04-11 10:27:15,7.112s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-11 10:27:08,2018-04-11 10:27:08,0.000s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-11 10:27:08,2018-04-11 10:27:09,0.473s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-11 10:27:09,2018-04-11 10:27:14,5.741s,PASSED
click,Firefox 58.0,,2018-04-11 10:27:14,2018-04-11 10:27:15,0.753s,PASSED
waitForElementVisible,Firefox 58.0,,2018-04-11 10:27:15,2018-04-11 10:27:15,0.068s,PASSED
verifyElementText,Firefox 58.0,,2018-04-11 10:27:15,2018-04-11 10:27:15,0.038s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-11 10:27:15,2018-04-11 10:27:15,0.022s,PASSED
,,,,,,
Test Cases/serviceschedule/openschedule/add/arrDate_depDate,Firefox 58.0,,2018-04-11 10:27:15,2018-04-11 10:27:22,7.104s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-11 10:27:15,2018-04-11 10:27:15,0.001s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-11 10:27:15,2018-04-11 10:27:16,0.681s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-11 10:27:16,2018-04-11 10:27:22,5.595s,PASSED
click,Firefox 58.0,,2018-04-11 10:27:22,2018-04-11 10:27:22,0.737s,PASSED
waitForElementVisible,Firefox 58.0,,2018-04-11 10:27:22,2018-04-11 10:27:22,0.038s,PASSED
verifyElementText,Firefox 58.0,,2018-04-11 10:27:22,2018-04-11 10:27:22,0.019s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-11 10:27:22,2018-04-11 10:27:22,0.008s,PASSED
,,,,,,
Test Cases/serviceschedule/openschedule/add/arrDate_depDate,Firefox 58.0,,2018-04-11 10:27:22,2018-04-11 10:27:29,6.563s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-11 10:27:22,2018-04-11 10:27:22,0.000s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-11 10:27:22,2018-04-11 10:27:23,0.496s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-11 10:27:23,2018-04-11 10:27:28,5.324s,PASSED
click,Firefox 58.0,,2018-04-11 10:27:28,2018-04-11 10:27:29,0.653s,PASSED
waitForElementVisible,Firefox 58.0,,2018-04-11 10:27:29,2018-04-11 10:27:29,0.042s,PASSED
verifyElementText,Firefox 58.0,,2018-04-11 10:27:29,2018-04-11 10:27:29,0.024s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-11 10:27:29,2018-04-11 10:27:29,0.008s,PASSED
,,,,,,
Test Cases/serviceschedule/openschedule/add/ArrDepPort,Firefox 58.0,,2018-04-11 10:27:29,2018-04-11 10:27:35,5.912s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-11 10:27:29,2018-04-11 10:27:29,0.000s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-11 10:27:29,2018-04-11 10:27:30,0.434s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-11 10:27:30,2018-04-11 10:27:35,5.308s,PASSED
verifyElementText,Firefox 58.0,,2018-04-11 10:27:35,2018-04-11 10:27:35,0.037s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-11 10:27:35,2018-04-11 10:27:35,0.010s,PASSED
,,,,,,
Test Cases/serviceschedule/openschedule/add/ArrDepPort,Firefox 58.0,,2018-04-11 10:27:35,2018-04-11 10:27:41,6.324s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-11 10:27:35,2018-04-11 10:27:35,0.001s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-11 10:27:35,2018-04-11 10:27:36,0.778s,PASSED
common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-11 10:27:36,2018-04-11 10:27:41,5.499s,PASSED
verifyElementText,Firefox 58.0,,2018-04-11 10:27:41,2018-04-11 10:27:41,0.027s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-11 10:27:41,2018-04-11 10:27:41,0.010s,PASSED
