Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-04 17:04:03,2018-04-04 17:04:22,19.737s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 17:04:04,2018-04-04 17:04:22,18.042s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 17:04:04,2018-04-04 17:04:04,0.002s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 17:04:04,2018-04-04 17:04:16,12.026s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 17:04:16,2018-04-04 17:04:17,1.358s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 17:04:17,2018-04-04 17:04:21,3.997s,PASSED
click,Firefox 58.0,,2018-04-04 17:04:21,2018-04-04 17:04:22,0.272s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 17:04:22,2018-04-04 17:04:22,0.133s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 17:04:22,2018-04-04 17:04:22,0.110s,PASSED
