Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-05 10:27:35,2018-04-05 10:27:57,22.569s,ERROR
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberLength,Firefox 58.0,,2018-04-05 10:27:36,2018-04-05 10:27:57,21.028s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-05 10:27:36,2018-04-05 10:27:36,0.002s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-05 10:27:36,2018-04-05 10:27:46,10.606s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-05 10:27:46,2018-04-05 10:27:53,6.267s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-05 10:27:53,2018-04-05 10:27:56,3.732s,PASSED
com.cct.util.Verify.verifyValueLenght,Firefox 58.0,,2018-04-05 10:27:56,2018-04-05 10:27:57,0.063s,ERROR
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-05 10:27:57,2018-04-05 10:27:57,0.180s,PASSED
