Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-04 17:22:27,2018-04-04 17:22:47,19.323s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 17:22:29,2018-04-04 17:22:46,17.338s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 17:22:29,2018-04-04 17:22:29,0.003s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 17:22:29,2018-04-04 17:22:40,11.496s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 17:22:40,2018-04-04 17:22:41,1.259s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 17:22:41,2018-04-04 17:22:45,3.855s,PASSED
click,Firefox 58.0,,2018-04-04 17:22:45,2018-04-04 17:22:46,0.310s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 17:22:46,2018-04-04 17:22:46,0.139s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 17:22:46,2018-04-04 17:22:46,0.106s,PASSED
