Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-04 16:15:08,2018-04-04 16:16:23,1m - 15.043s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-04 16:15:09,2018-04-04 16:15:29,20.280s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:15:09,2018-04-04 16:15:09,0.019s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:15:09,2018-04-04 16:15:23,13.733s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:15:23,2018-04-04 16:15:24,1.448s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:15:24,2018-04-04 16:15:28,3.954s,PASSED
click,Firefox 58.0,,2018-04-04 16:15:28,2018-04-04 16:15:29,0.332s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-04 16:15:29,2018-04-04 16:15:29,0.176s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:15:29,2018-04-04 16:15:29,0.380s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:15:29,2018-04-04 16:15:48,19.102s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:15:29,2018-04-04 16:15:29,0.000s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:15:30,2018-04-04 16:15:42,12.056s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:15:42,2018-04-04 16:15:44,2.555s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:15:44,2018-04-04 16:15:48,3.755s,PASSED
click,Firefox 58.0,,2018-04-04 16:15:48,2018-04-04 16:15:48,0.280s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:15:48,2018-04-04 16:15:48,0.071s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:15:48,2018-04-04 16:15:48,0.015s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:15:48,2018-04-04 16:16:05,16.853s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:15:48,2018-04-04 16:15:48,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:15:48,2018-04-04 16:16:00,11.280s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:16:00,2018-04-04 16:16:01,1.585s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:16:01,2018-04-04 16:16:05,3.601s,PASSED
click,Firefox 58.0,,2018-04-04 16:16:05,2018-04-04 16:16:05,0.269s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:16:05,2018-04-04 16:16:05,0.090s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:16:05,2018-04-04 16:16:05,0.014s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-04 16:16:05,2018-04-04 16:16:22,17.027s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-04 16:16:05,2018-04-04 16:16:05,0.000s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-04 16:16:05,2018-04-04 16:16:16,11.269s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-04 16:16:16,2018-04-04 16:16:18,1.695s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-04 16:16:18,2018-04-04 16:16:22,3.682s,PASSED
click,Firefox 58.0,,2018-04-04 16:16:22,2018-04-04 16:16:22,0.265s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-04 16:16:22,2018-04-04 16:16:22,0.095s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-04 16:16:22,2018-04-04 16:16:22,0.013s,PASSED
