Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-05 09:25:08,2018-04-05 09:25:28,19.997s,ERROR
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-05 09:25:10,2018-04-05 09:25:28,18.214s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-05 09:25:10,2018-04-05 09:25:10,0.002s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-05 09:25:10,2018-04-05 09:25:22,12.168s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-05 09:25:22,2018-04-05 09:25:23,1.270s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-05 09:25:23,2018-04-05 09:25:27,3.940s,PASSED
click,Firefox 58.0,,2018-04-05 09:25:27,2018-04-05 09:25:28,0.257s,PASSED
com.cct.util.Verify.verifyValueLenght,Firefox 58.0,,2018-04-05 09:25:28,2018-04-05 09:25:28,0.076s,ERROR
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-05 09:25:28,2018-04-05 09:25:28,0.274s,PASSED
