Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-05 10:24:26,2018-04-05 10:24:49,22.954s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/arrPort,Firefox 58.0,,2018-04-05 10:24:27,2018-04-05 10:24:49,21.422s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-05 10:24:27,2018-04-05 10:24:27,0.002s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-05 10:24:27,2018-04-05 10:24:40,12.107s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-05 10:24:40,2018-04-05 10:24:41,1.307s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-05 10:24:41,2018-04-05 10:24:45,3.778s,PASSED
com.cct.util.Dropdownlist.selectDropdownlist,Firefox 58.0,,2018-04-05 10:24:45,2018-04-05 10:24:49,3.866s,PASSED
verifyElementText,Firefox 58.0,,2018-04-05 10:24:49,2018-04-05 10:24:49,0.057s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-05 10:24:49,2018-04-05 10:24:49,0.105s,PASSED
