Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
addOpenSchedule,Firefox 58.0,,2018-04-09 15:59:38,2018-04-09 16:00:58,1m - 19.755s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatFail,Firefox 58.0,,2018-04-09 15:59:40,2018-04-09 16:00:00,20.106s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-09 15:59:40,2018-04-09 15:59:40,0.005s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-09 15:59:40,2018-04-09 15:59:54,14.057s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-09 15:59:54,2018-04-09 15:59:56,1.425s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-09 15:59:56,2018-04-09 16:00:00,3.898s,PASSED
click,Firefox 58.0,,2018-04-09 16:00:00,2018-04-09 16:00:00,0.269s,PASSED
com.cct.util.Verify.isConTrainsText,Firefox 58.0,,2018-04-09 16:00:00,2018-04-09 16:00:00,0.120s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-09 16:00:00,2018-04-09 16:00:00,0.130s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-09 16:00:00,2018-04-09 16:00:20,20.275s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-09 16:00:00,2018-04-09 16:00:00,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-09 16:00:00,2018-04-09 16:00:15,14.235s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-09 16:00:15,2018-04-09 16:00:16,1.662s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-09 16:00:16,2018-04-09 16:00:20,3.616s,PASSED
click,Firefox 58.0,,2018-04-09 16:00:20,2018-04-09 16:00:20,0.281s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-09 16:00:20,2018-04-09 16:00:20,0.076s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-09 16:00:20,2018-04-09 16:00:20,0.027s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-09 16:00:20,2018-04-09 16:00:39,18.915s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-09 16:00:20,2018-04-09 16:00:20,0.001s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-09 16:00:20,2018-04-09 16:00:33,12.928s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-09 16:00:33,2018-04-09 16:00:35,1.937s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-09 16:00:35,2018-04-09 16:00:39,3.676s,PASSED
click,Firefox 58.0,,2018-04-09 16:00:39,2018-04-09 16:00:39,0.260s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-09 16:00:39,2018-04-09 16:00:39,0.078s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-09 16:00:39,2018-04-09 16:00:39,0.022s,PASSED
,,,,,,
Test Cases/com/cct/serviceschedule/openschedule/add/FlightNumberFormatTrue,Firefox 58.0,,2018-04-09 16:00:39,2018-04-09 16:00:58,18.293s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 58.0,,2018-04-09 16:00:39,2018-04-09 16:00:39,0.000s,PASSED
com.cct.common.security.login.Login.loginDefault,Firefox 58.0,,2018-04-09 16:00:39,2018-04-09 16:00:52,12.882s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.gotoPage,Firefox 58.0,,2018-04-09 16:00:52,2018-04-09 16:00:54,1.482s,PASSED
com.cct.common.serviceschedule.addopenschedule.AddOpenSchedule.setValueToInput,Firefox 58.0,,2018-04-09 16:00:54,2018-04-09 16:00:57,3.569s,PASSED
click,Firefox 58.0,,2018-04-09 16:00:57,2018-04-09 16:00:57,0.251s,PASSED
com.cct.util.Verify.notConTrainsText,Firefox 58.0,,2018-04-09 16:00:57,2018-04-09 16:00:58,0.075s,PASSED
Start listener action : sampleAfterTestCase,Firefox 58.0,,2018-04-09 16:00:58,2018-04-09 16:00:58,0.021s,PASSED
